DBUID,DBRPLAMX,DBRPLAMY,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,FEDUID,FEDNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,DAUID,HR_UID,ENG_LABEL,FRE_LABEL,Shape_Leng,Shape_Area
"35380348012",6987730.65645500,798908.23318500,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380348","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380348013",6987786.79677001,798980.58826501,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380348","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349001",6989117.95541000,799540.30773000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349003",6988968.33259001,799301.35385000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349004",6989152.78531001,799323.98978500,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349005",6988824.82499500,799284.45292000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349006",6988729.12999500,799271.25987500,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349008",6988591.53072500,799444.19850000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349009",6988471.86785500,799471.67748000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349010",6988312.61994500,799452.06828000,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349011",6988893.41012500,799524.30659501,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349012",6988989.05899000,799537.09622500,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380349015",6988794.77373000,799512.61813001,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380349","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380350001",6989010.90268500,798957.11959501,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380350","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380350002",6989351.50617500,798546.08546500,"35",Ontario,"3538",Lambton,CTY,"3538003",St. Clair,"3538003",St. Clair,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620110.01","0110.01","35380018","35380350","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380129008",6991942.58963501,813479.39120001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380129","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380129009",6991970.80122001,813384.13551000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380129","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380129010",6992001.72425000,813619.38856000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380129","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380129011",6992018.95782500,813751.56451501,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380129","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380130001",6991419.60788000,813664.06585000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380130","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380130002",6991434.77899001,813419.75541500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380130","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380131001",6991069.67669000,813652.68958000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380131","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380131002",6991117.16882001,813418.47122001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380131","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380131003",6990980.36623000,813373.68376501,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380131","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380131004",6990780.90911000,813175.07585000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620013.00","0013.00","35380006","35380131","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380133001",6991154.91656501,812787.79397500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380133","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380133002",6990981.53506500,812543.63371000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380133","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380133003",6990822.25791500,812545.64949501,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380133","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380133004",6990719.01999500,812428.27352000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380133","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134001",6991437.64428501,812454.93170001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134002",6991270.38906500,812275.78395000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134003",6991168.20953500,812262.92508500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134004",6990976.63264500,812282.65989000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134005",6991431.87292501,812250.60496001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380134006",6990909.40000001,812130.59184501,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380134","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380135001",6991504.83104500,813017.17602000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620012.00","0012.00","35380009","35380135","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182001",7002905.80113000,818169.35082500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182002",7002852.63943001,818106.02908000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182004",7002536.68975001,817931.58056501,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182005",7002469.05939001,817919.05989001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182006",7002402.31123000,817909.62688000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182007",7002290.36486001,817958.66620000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182008",7002416.15855000,818054.46255000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182009",7002599.93404000,818179.79011500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182010",7002192.06407501,817925.70558000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182011",7002109.56661501,817905.95479500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182012",7002149.66777500,817767.65375001,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182013",7002171.89454500,817585.41098500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255004",7029439.84024000,825898.66979500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255005",7027564.35367001,825594.05526501,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380182017",7002335.28285500,817697.22061000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380182","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380183002",7003064.54438501,817873.41311000,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380183","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380183003",7003081.52000000,817771.46270500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380183","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380183004",7003077.54393501,817670.41677500,"35",Ontario,"3538",Lambton,CTY,"3538030",Sarnia,"3538030",Sarnia,CY,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620101.03","0101.03","35380007","35380183","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255018",7026020.68727501,823212.57872500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255019",7025692.23133001,825292.69549501,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255020",7023474.05802500,824927.70479000,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255021",7023774.37341501,822855.54426501,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380255022",7023969.34560501,821462.65344001,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380255","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256001",7030320.45298000,820341.10669500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256002",7028446.57333501,820044.88039000,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256011",7028101.21594001,818534.47934500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256012",7027971.19250500,818466.26546500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256013",7027821.33221000,818389.52974500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256014",7025388.52364501,817433.84069001,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256015",7026568.90482500,819742.38201001,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380256016",7024272.96413001,819370.50996500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380256","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380284005",7016164.67834000,804015.85426500,"35",Ontario,"3538",Lambton,CTY,"3538016",Enniskillen,"3538016",Enniskillen,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"996","4",,,,,,,"35380015","35380284","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380284006",7017903.36097500,804132.51749000,"35",Ontario,"3538",Lambton,CTY,"3538016",Enniskillen,"3538016",Enniskillen,TP,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"996","4",,,,,,,"35380015","35380284","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257018",7027859.59386501,811444.16930500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257019",7027382.26771001,814257.73966501,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257020",7029738.96314000,811756.25827501,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257021",7031603.81779501,812069.82593500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257026",7031667.57964001,817795.09072500,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380257028",7028403.70373501,816402.30139000,"35",Ontario,"3538",Lambton,CTY,"3538043",Warwick,"3538043",Warwick,TP,"3570",Windsor--Sarnia,"35048",Lambton--Kent--Middlesex,"996","4",,,,,,,"35380005","35380257","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380285008",7015207.30260000,809207.99825500,"35",Ontario,"3538",Lambton,CTY,"3538035",Plympton-Wyoming,"3538035",Plympton-Wyoming,T,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620120.00","0120.00","35380004","35380285","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
"35380286001",7014622.92867500,809852.05098500,"35",Ontario,"3538",Lambton,CTY,"3538035",Plympton-Wyoming,"3538035",Plympton-Wyoming,T,"3570",Windsor--Sarnia,"35091",Sarnia--Lambton,"562","2","562","35562",Sarnia,K,"5620120.00","0120.00","35380004","35380286","3542",Lambton Health Unit,Circonscription sanitaire de Lambton,654375.10765899997,3196601494.53999996185
